target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,trend,skew,mean,stddev,hurst,serialcorr,date
-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,2.4913,0.9363999999999921,-5.21379999999999,12.7185,6.0198,17.1032,8.141000000000009,12.8861,32.1484,9.6203,0.0733999999999999,-0.3179,0.4017,1.24518644885997,-0.965751802846711,3.57572941176471,13.8941007650174,-0.521379721517002,0.531478821919191,2016-04-25 02:00:00
-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,2.4913,0.9363999999999921,-5.21379999999999,12.7185,6.0198,17.1032,8.141000000000009,12.8861,32.1484,9.6203,0.0733999999999999,-0.3179,1.30228047379151,-1.5722624808901497,0.08357058823529401,20.5892675387495,-0.270468741552702,0.0680183250028282,2016-04-25 03:00:00
0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,2.4913,0.9363999999999921,-5.21379999999999,12.7185,6.0198,17.1032,8.141000000000009,12.8861,32.1484,9.6203,0.0733999999999999,1.24288068304516,-1.5726163942054998,0.0858588235294117,20.5892222933219,-0.22715149143391897,0.0660764297218143,2016-04-25 04:00:00
-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,2.4913,0.9363999999999921,-5.21379999999999,12.7185,6.0198,17.1032,8.141000000000009,12.8861,32.1484,9.6203,0.8943045787205159,-1.57545484128422,0.104970588235294,20.589360798048197,-0.21148054171199,0.0660633748587729,2016-04-25 05:00:00
-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,2.4913,0.9363999999999921,-5.21379999999999,12.7185,6.0198,17.1032,8.141000000000009,12.8861,32.1484,0.923990766152633,-1.52446706966759,-0.5003823529411769,20.4428761019039,-0.24068027059598104,0.0968062358535715,2016-04-25 06:00:00
-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,2.4913,0.9363999999999921,-5.21379999999999,12.7185,6.0198,17.1032,8.141000000000009,12.8861,0.8624314726288621,-2.03740344705286,-2.4264235294117595,18.6372962363955,-0.19545015419372302,0.10847078837518198,2016-04-25 07:00:00
-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,2.4913,0.9363999999999921,-5.21379999999999,12.7185,6.0198,17.1032,8.141000000000009,0.844344262662722,-2.07963185803904,-3.2354411764705895,18.2250036262362,-0.18883842544905302,0.12393317522312,2016-04-25 08:00:00
0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,2.4913,0.9363999999999921,-5.21379999999999,12.7185,6.0198,17.1032,0.840770792583897,-2.08740813227361,-3.71549411764706,18.0128612767194,-0.202312858621523,0.166073892348563,2016-04-25 09:00:00
0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,2.4913,0.9363999999999921,-5.21379999999999,12.7185,6.0198,0.8119511390347192,-2.31557543346796,-4.66791176470588,17.2554097589308,-0.194489875360125,0.18596665681805896,2016-04-25 10:00:00
-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,2.4913,0.9363999999999921,-5.21379999999999,12.7185,0.8072471699918822,-2.33695057133892,-5.01250588235294,17.0862992544637,-0.20458533320240602,0.230124945761339,2016-04-25 11:00:00
17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,2.4913,0.9363999999999921,-5.21379999999999,0.8011943463788359,-2.5182149046338997,-5.76629411764706,16.5287458977712,-0.178146028834347,0.19472572772297603,2016-04-25 12:00:00
56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,2.4913,0.9363999999999921,0.847981132463483,-2.2307920483346404,-4.450105882352941,17.441177906124597,-0.20129635994005804,0.201172423389375,2016-04-25 13:00:00
80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,2.4913,1.08975994629063,-0.19502002942661104,-1.15707647058824,22.9398451967186,-0.25822678320354203,0.166174765345653,2016-04-25 14:00:00
99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,-0.56819999999999,1.30233452770775,0.6942352415838728,3.41445294117647,30.2813412952208,-0.14201890885822302,0.0338783879586616,2016-04-25 15:00:00
54.0696,99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,-4.7406,1.61411035226495,0.896222056789503,9.308835294117651,38.1800772496917,-0.0521733349899781,0.008890678465139691,2016-04-25 16:00:00
19.8374,54.0696,99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,6.01559999999999,1.6520116162057001,0.636282906803302,12.7682588235294,39.4700700024724,0.0842688192952826,0.00195331777059293,2016-04-25 17:00:00
136.9323,19.8374,54.0696,99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,-36.9278,1.62511235883394,0.573521323389418,13.5813058823529,39.464635591524704,0.117382438370636,0.00204805930296736,2016-04-25 18:00:00
21.1543,136.9323,19.8374,54.0696,99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,-58.965,1.8574906736641001,0.873967624076679,23.808370588235302,47.305878914686204,-0.45551044297817106,0.09777758197895098,2016-04-25 19:00:00
-298.41700000000003,21.1543,136.9323,19.8374,54.0696,99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,-0.27899999999999997,1.1625211773984498,1.36283216971376,28.521270588235303,42.266681500795706,-0.33147342131314395,0.0954537991855625,2016-04-25 20:00:00
68.04,-298.41700000000003,21.1543,136.9323,19.8374,54.0696,99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.3983,1.8485822950603201,-2.3402100158131,10.983741176470598,89.93543902674749,-0.439256898399047,0.6590731732661129,2016-04-25 21:00:00
-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,19.8374,54.0696,99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,-0.6707,0.945869125795306,-2.3837472080802002,14.962664705882402,90.92866539260281,-0.53372642458124,0.8999710462094201,2016-04-25 22:00:00
-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,19.8374,54.0696,99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,-0.5943,0.656059779441732,-2.3704438847696703,14.6907,90.9852433309861,-0.524337317402174,0.8679054561371831,2016-04-25 23:00:00
-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,19.8374,54.0696,99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,-0.8672,0.65933475065687,-2.1852291851045202,11.6235,92.4005965688466,-0.5550191067278609,0.900366876264731,2016-04-26 00:00:00
-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,19.8374,54.0696,99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,-0.0198999999999998,0.6794209518252661,-1.8819670565154498,6.4306470588235305,95.57259045950441,-0.55781987157895,0.94847826147915,2016-04-26 01:00:00
-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,19.8374,54.0696,99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.9121,0.6929728418289849,-1.6615048266005599,1.95872941176471,97.64929735287251,-0.530699429846676,0.7834184154008169,2016-04-26 02:00:00
-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,19.8374,54.0696,99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.1617,0.694879853176136,-1.5883147084947198,0.086517647058824,97.9751868763479,-0.518989576309512,0.732442706313407,2016-04-26 03:00:00
0.4137,-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,19.8374,54.0696,99.6363,80.2073,56.9179,17.1614,-0.0958999999999999,0.691952695509458,-1.58716226474509,0.0501352941176476,97.9752720506809,-0.515076234414447,0.7321025405246361,2016-04-26 04:00:00
-0.1767,0.4137,-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,19.8374,54.0696,99.6363,80.2073,56.9179,17.1614,0.691125384348634,-1.58810690710978,0.0801117647058828,97.97530253572121,-0.516671307212764,0.732045691402754,2016-04-26 05:00:00
-0.5358,-0.1767,0.4137,-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,19.8374,54.0696,99.6363,80.2073,56.9179,0.692613449567004,-1.5610363495676598,-0.939776470588235,97.876571229965,-0.520416586780039,0.752820420470966,2016-04-26 06:00:00
0.5951,-0.5358,-0.1767,0.4137,-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,19.8374,54.0696,99.6363,80.2073,0.685497476978153,-1.52244814091779,-4.31940588235294,96.739227884759,-0.529842735995319,0.85727142604537,2016-04-26 07:00:00
0.7136,0.5951,-0.5358,-0.1767,0.4137,-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,19.8374,54.0696,99.6363,0.668863388527419,-1.53700726744985,-9.00247647058823,94.2875290654504,-0.550447607175646,0.9274411804547529,2016-04-26 08:00:00
-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.4137,-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,19.8374,54.0696,0.6411735135207329,-1.67280082032122,-14.821458823529401,90.12442757780809,-0.549749981591196,0.728682110780497,2016-04-26 09:00:00
-1.3215,-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.4137,-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,19.8374,0.6305829555336129,-1.6861127055237999,-18.029170588235303,88.47454066008741,-0.571875043512893,0.658148618444342,2016-04-26 10:00:00
1.794,-1.3215,-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.4137,-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,136.9323,0.645342751481391,-1.6712184614919499,-19.273811764705897,88.0563893800436,-0.6287131447881049,0.52219307055311,2016-04-26 11:00:00
1.1299,1.794,-1.3215,-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.4137,-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,21.1543,0.590538602236541,-2.53275995381435,-27.2231235294118,78.6734112614653,-0.762338498075116,0.264161262417541,2016-04-26 12:00:00
21.6233,1.1299,1.794,-1.3215,-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.4137,-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,-298.41700000000003,0.7794366832357851,-2.5593895757235097,-28.401029411764696,78.0512740965896,-0.803438331710142,0.593570190994988,2016-04-26 13:00:00
87.0835,21.6233,1.1299,1.794,-1.3215,-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.4137,-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,68.04,1.2487463146595201,-0.513465386778456,-9.5751294117647,36.2636049351096,0.0650569826214695,0.02708281803571,2016-04-26 14:00:00
3.3687,87.0835,21.6233,1.1299,1.794,-1.3215,-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.4137,-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,-5.2940999999999905,1.73203754415648,-0.0286573581823093,-8.45492352941176,39.0017903208226,-0.0371270662814139,0.0172767146010003,2016-04-26 15:00:00
118.70299999999999,3.3687,87.0835,21.6233,1.1299,1.794,-1.3215,-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.4137,-0.4568,-30.9155,-76.0425,-89.1457,-52.7367,1.64837789751787,-0.0669916688636819,-7.945347058823531,39.1021317198647,-0.0396022975293868,0.00990977704747154,2016-04-26 16:00:00
75.2416,118.70299999999999,3.3687,87.0835,21.6233,1.1299,1.794,-1.3215,-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.4137,-0.4568,-30.9155,-76.0425,-89.1457,1.50028881459288,0.54345478211873,2.13934117647059,47.9376221441607,-0.42110632998749203,0.18856107359823102,2016-04-26 17:00:00
147.8636,75.2416,118.70299999999999,3.3687,87.0835,21.6233,1.1299,1.794,-1.3215,-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.4137,-0.4568,-30.9155,-76.0425,1.05167996926132,0.8077559942836892,11.809182352941198,44.8536734068855,-0.40050805191620903,0.14503442460445998,2016-04-26 18:00:00
-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,87.0835,21.6233,1.1299,1.794,-1.3215,-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.4137,-0.4568,-30.9155,1.13702097171367,1.3935441073728,24.980129411764697,50.02091023340589,-0.44930619356716206,0.13912829806367,2016-04-26 19:00:00
23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,87.0835,21.6233,1.1299,1.794,-1.3215,-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.4137,-0.4568,1.3328831350319,-0.0461934845980542,18.7585705882353,62.442850654896496,-0.5540558414336949,0.669455215098074,2016-04-26 20:00:00
15.0699,23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,87.0835,21.6233,1.1299,1.794,-1.3215,-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.4137,0.6963001320617039,-0.115134175284268,20.176394117647103,62.252629573200295,-0.5894005587533571,0.6120553094028139,2016-04-26 21:00:00
-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,87.0835,21.6233,1.1299,1.794,-1.3215,-0.4615,0.7136,0.5951,-0.5358,-0.1767,0.623250748744115,-0.157107448851077,21.0385235294118,62.0630298984179,-0.594189521886141,0.588711503936707,2016-04-26 22:00:00
-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,87.0835,21.6233,1.1299,1.794,-1.3215,-0.4615,0.7136,0.5951,-0.5358,0.7181842254916679,-0.33978003922022104,13.6326058823529,71.540934624333,-0.6329045415962211,0.7094705333242259,2016-04-26 23:00:00
-13.3782,-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,87.0835,21.6233,1.1299,1.794,-1.3215,-0.4615,0.7136,0.5951,0.748465675352618,-0.324361149809433,6.08497058823529,79.4593233523902,-0.49385551264301003,0.6107923100719771,2016-04-27 00:00:00
-74.9746,-13.3782,-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,87.0835,21.6233,1.1299,1.794,-1.3215,-0.4615,0.7136,0.7498127644988201,-0.291728584537518,5.26301176470588,79.591824303347,-0.45476676394067206,0.5397339209517079,2016-04-27 01:00:00
-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,87.0835,21.6233,1.1299,1.794,-1.3215,-0.4615,0.738898589120357,-0.159597517851758,0.810764705882353,81.9443906574067,-0.498115071948414,0.524837079094522,2016-04-27 02:00:00
-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,87.0835,21.6233,1.1299,1.794,-1.3215,0.7322925206715379,-0.130243804863295,0.0344941176470587,82.0196683040756,-0.49433027223974896,0.49858476011993297,2016-04-27 03:00:00
0.0449,-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,87.0835,21.6233,1.1299,1.794,0.7238939227072309,-0.132913204405505,0.10521176470588198,82.0189443570804,-0.490671614363975,0.498467423291053,2016-04-27 04:00:00
-0.8127,0.0449,-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,87.0835,21.6233,1.1299,0.7234839703596979,-0.12904016346957903,0.00232352941176461,82.01779052635109,-0.490279089142661,0.49850411648067794,2016-04-27 05:00:00
0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,87.0835,21.6233,0.7243894201687681,-0.124733504312201,-0.11194705882353001,82.0174746082361,-0.49523020431925296,0.49915800185313297,2016-04-27 06:00:00
0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,87.0835,0.7325022509844069,-0.0789316073298582,-1.3788823529411798,81.8268710117911,-0.500765940820291,0.548074604699721,2016-04-27 07:00:00
-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,3.3687,0.717153425841126,0.0191626689829055,-6.45549411764706,78.60945306002058,-0.43519736922202706,0.540119559669209,2016-04-27 08:00:00
-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,75.2416,118.70299999999999,0.749340334555938,0.0270158901028954,-6.65697058823529,78.5870859718437,-0.45885216592883704,0.573794627260215,2016-04-27 09:00:00
-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,75.2416,0.686910081946161,-0.00614293183694798,-13.6434764705882,71.7257743893585,-0.553617120281284,0.9297448059732141,2016-04-27 10:00:00
-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,147.8636,0.666484529596557,0.0515572627484101,-18.0713176470588,68.1289277814153,-0.730781715066673,0.45225072117170795,2016-04-27 11:00:00
12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,15.0699,23.6462,-136.68200000000002,0.7813302214243241,-1.3069066071009,-26.821411764705896,53.457981058139,-0.557077246458965,0.590840583419652,2016-04-27 12:00:00
50.6714,12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,15.0699,23.6462,0.8499892810959759,-1.72910029720075,-18.0535588235294,46.018982589946795,-0.18648896192873396,0.146752454643509,2016-04-27 13:00:00
68.8459,50.6714,12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,15.0699,0.884585100713473,-1.4815634537462898,-16.4638411764706,47.9747562394935,-0.268278951919148,0.153379615168444,2016-04-27 14:00:00
9.90719999999999,68.8459,50.6714,12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,-126.0773,1.3491549758502002,-1.09260588200193,-13.300547058823499,51.80401865586921,-0.251776020166128,0.0373776678618284,2016-04-27 15:00:00
49.7994,9.90719999999999,68.8459,50.6714,12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,-74.9746,-13.3782,-128.8456,1.1269858373778798,-1.31632706408817,-5.30145882352941,43.0630011493489,-0.440275500396199,0.22863133081135298,2016-04-27 16:00:00
10.5726,49.7994,9.90719999999999,68.8459,50.6714,12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,-74.9746,-13.3782,1.0176880979690899,-0.18930853351107396,5.20707058823529,31.191351641035105,-0.25433608270101504,0.0633436764535514,2016-04-27 17:00:00
-95.5185,10.5726,49.7994,9.90719999999999,68.8459,50.6714,12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,-74.9746,1.1569481948304798,-0.32282300353578197,6.6159411764705895,30.8383281409486,-0.318353140853253,0.12793022271932902,2016-04-27 18:00:00
0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,68.8459,50.6714,12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,-13.6581,1.3791647096760702,-0.9478410845043841,5.40747647058823,34.4289493080955,-0.311999725347625,0.42352412992950395,2016-04-27 19:00:00
3.8879,0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,68.8459,50.6714,12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,-0.1193,0.920351073736425,-1.03912866538083,6.2391058823529395,34.1088984362672,-0.282103707791047,0.369424857366677,2016-04-27 20:00:00
0.508600000000001,3.8879,0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,68.8459,50.6714,12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.0449,0.74804935960478,-1.06313129786109,6.4748235294117595,34.0760413602345,-0.271164329892364,0.3719221652216861,2016-04-27 21:00:00
51.6318,0.508600000000001,3.8879,0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,68.8459,50.6714,12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,-0.8127,0.7478121384918108,-1.0660145335217701,6.5021,34.07075796693189,-0.26905733601207504,0.37556557683711206,2016-04-27 22:00:00
-57.063,51.6318,0.508600000000001,3.8879,0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,68.8459,50.6714,12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.0853999999999999,0.783459609565741,-1.0636814716349499,9.587070588235289,35.7022920816151,-0.273387722401352,0.4639854518546,2016-04-27 23:00:00
-45.5957,-57.063,51.6318,0.508600000000001,3.8879,0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,68.8459,50.6714,12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.7811,0.8256941521884119,-0.8554741258989019,6.2254,39.174525067398704,-0.397200830163957,0.8949277531217009,2016-04-28 00:00:00
-45.3724,-45.5957,-57.063,51.6318,0.508600000000001,3.8879,0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,68.8459,50.6714,12.3715,-0.888,-0.0317,-0.0676,-0.0564,0.739941873623698,-0.6617014210087591,3.49735294117647,41.142710880833995,-0.327336725339324,0.53686927301165,2016-04-28 01:00:00
-14.5584,-45.3724,-45.5957,-57.063,51.6318,0.508600000000001,3.8879,0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,68.8459,50.6714,12.3715,-0.888,-0.0317,-0.0676,0.768266744676913,-0.4898636233854,0.8317058823529409,42.8211320994301,-0.278635781440104,0.3643281008326729,2016-04-28 02:00:00
-1.1491,-14.5584,-45.3724,-45.5957,-57.063,51.6318,0.508600000000001,3.8879,0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,68.8459,50.6714,12.3715,-0.888,-0.0317,0.7711795662957021,-0.42593908533414704,-0.0206941176470591,42.9840699551222,-0.26333186721735297,0.317571155664693,2016-04-28 03:00:00
0.1063,-1.1491,-14.5584,-45.3724,-45.5957,-57.063,51.6318,0.508600000000001,3.8879,0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,68.8459,50.6714,12.3715,-0.888,0.76185192062655,-0.42118575664969304,-0.086423529411765,42.98494216813789,-0.261066045269358,0.316481265870361,2016-04-28 04:00:00
0.7348,0.1063,-1.1491,-14.5584,-45.3724,-45.5957,-57.063,51.6318,0.508600000000001,3.8879,0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,68.8459,50.6714,12.3715,0.761806907184939,-0.425407196902653,-0.0279352941176474,42.9844597746084,-0.266349134748316,0.31576617605349605,2016-04-28 05:00:00
0.41600000000000004,0.7348,0.1063,-1.1491,-14.5584,-45.3724,-45.5957,-57.063,51.6318,0.508600000000001,3.8879,0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,68.8459,50.6714,0.773954755720424,-0.38108436123442097,-0.7124470588235301,42.867157318644296,-0.283891951129474,0.36049185863680494,2016-04-28 06:00:00
0.2948,0.41600000000000004,0.7348,0.1063,-1.1491,-14.5584,-45.3724,-45.5957,-57.063,51.6318,0.508600000000001,3.8879,0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,68.8459,0.7404029153052829,-0.34677488866495804,-3.66864705882353,40.7844175712538,-0.33592896898247304,0.689160350197103,2016-04-28 07:00:00
-0.0694,0.2948,0.41600000000000004,0.7348,0.1063,-1.1491,-14.5584,-45.3724,-45.5957,-57.063,51.6318,0.508600000000001,3.8879,0.47960000000000497,-95.5185,10.5726,49.7994,9.90719999999999,0.685243470399333,-0.659551177179318,-7.701064705882349,36.3101416429512,-0.322351478688703,0.8069492749949899,2016-04-28 08:00:00
