target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,trend,skew,mean,stddev,hurst,serialcorr,date
-3,-5,-1,-1,-1,0,3,-1,-1,0.9503469580418199,-0.170217025855581,-0.875,2.16712449375401,-0.214563040014433,0.772561070914826,2013-03-11 12:00:00
-1,-3,-5,-1,-1,-1,0,3,-1,0.8183170883849721,0.0864452404291312,-1.125,2.29518128757995,-0.0557119765915932,0.35297890287355393,2013-03-11 12:30:00
-1,-1,-3,-5,-1,-1,-1,0,3,1.04760213730941,0.0864452404291312,-1.125,2.29518128757995,-0.0557119765915931,0.38359071288429103,2013-03-11 13:00:00
-3,-1,-1,-3,-5,-1,-1,-1,0,0.717036887733181,-1.32980023129799,-1.625,1.59798980865694,-0.0987355690336175,0.541409377030285,2013-03-11 13:30:00
6,-3,-1,-1,-3,-5,-1,-1,-1,0.6900655593423539,-1.0606601717798199,-2.0,1.5118578920369101,-0.391607093457219,0.8596837951986659,2013-03-11 14:00:00
-5,6,-3,-1,-1,-3,-5,-1,-1,1.3799996212694499,1.32004769652366,-1.125,3.2265638511757797,-0.400646178929191,0.7853985140433721,2013-03-11 14:30:00
-3,-5,6,-3,-1,-1,-3,-5,-1,0.7799509565909449,1.28651823551942,-1.625,3.50255009141299,-0.752185422570691,0.24878963028999002,2013-03-11 15:00:00
4,-3,-5,6,-3,-1,-1,-3,-5,0.538488588501739,1.48246530460915,-1.875,3.52288437018791,-0.5900924888264809,0.368169298204389,2013-03-11 15:30:00
0,4,-3,-5,6,-3,-1,-1,-3,0.5820524432806479,0.8401604174457831,-0.75,3.80788655293195,-1.18640204142092,0.22212719217627105,2013-03-11 16:00:00
2,0,4,-3,-5,6,-3,-1,-1,0.518394700489555,0.62452085705651,-0.375,3.7008686239082498,-0.9832511514956729,0.21652417016451397,2013-03-11 16:30:00
3,2,0,4,-3,-5,6,-3,-1,0.509801700215296,0.30547012947258895,0.0,3.77964473009227,-0.946596382545713,0.23485728854500604,2013-03-11 17:00:00
-1,3,2,0,4,-3,-5,6,-3,0.52873475350164,-0.0622010100899724,0.5,3.89138242053607,-0.9082841960779241,0.27103374031135,2013-03-11 17:30:00
-1,-1,3,2,0,4,-3,-5,6,0.593741196433734,-0.170475692346382,0.75,3.6936238496708302,-0.755508430809675,0.453446688807595,2013-03-11 18:00:00
-1,-1,-1,3,2,0,4,-3,-5,0.7284246757069971,-0.16593880807758402,-0.125,3.04431554587515,-0.176320737748147,0.7400747665633559,2013-03-11 18:30:00
-6,-1,-1,-1,3,2,0,4,-3,0.5777327337161561,0.26643160866175103,0.375,2.38671920665766,-0.445897305464781,0.488498686935353,2013-03-11 19:00:00
-3,-6,-1,-1,-1,3,2,0,4,1.2162782781465902,-0.605289124032384,0.0,3.11677488989592,-0.503101393609262,0.647283186934978,2013-03-11 19:30:00
-4,-3,-6,-1,-1,-1,3,2,0,0.9899043965382281,-0.42856809793599004,-0.875,2.79987244607423,0.0354032788739516,0.20234954400173,2013-03-11 20:00:00
-3,-4,-3,-6,-1,-1,-1,3,2,0.971440159624653,0.00599288766633993,-1.375,2.97309362689534,-0.0734496998373927,0.221677183559012,2013-03-11 20:30:00
-3,-3,-4,-3,-6,-1,-1,-1,3,0.9131246101386771,0.43200000000000005,-2.0,2.67261241912424,-0.222641253215793,0.533774884722042,2013-03-11 21:00:00
-2,-3,-3,-4,-3,-6,-1,-1,-1,0.659269382421467,-0.5745294975321379,-2.75,1.75254916376933,-0.254258568262375,0.798810123806014,2013-03-11 21:30:00
-6,-2,-3,-3,-4,-3,-6,-1,-1,0.6177135912884979,-0.6240841293092729,-2.875,1.64208056179609,-0.334905411954927,0.791333268011517,2013-03-11 22:00:00
-1,-6,-2,-3,-3,-4,-3,-6,-1,0.6531708745329,-0.32892146681210604,-3.5,1.7728105208558402,-1.35090675944278,0.166949488862548,2013-03-11 22:30:00
-2,-1,-6,-2,-3,-3,-4,-3,-6,0.749149177264394,-0.32892146681210604,-3.5,1.7728105208558402,-1.35090675944278,0.166949488862548,2013-03-11 23:00:00
-1,-2,-1,-6,-2,-3,-3,-4,-3,0.513552591013095,-0.795495128834866,-3.0,1.5118578920369101,-0.87610706492954,0.215924938940141,2013-03-11 23:30:00
-2,-1,-2,-1,-6,-2,-3,-3,-4,0.5669467095138411,-0.8129583193181351,-2.75,1.66904592079256,-0.719824845554249,0.44096476486607394,2013-03-12 00:00:00
0,-2,-1,-2,-1,-6,-2,-3,-3,0.5447047794019221,-1.33333333333333,-2.5,1.6035674514745502,-0.5866415355136451,0.4554315616107129,2013-03-12 00:30:00
0,0,-2,-1,-2,-1,-6,-2,-3,0.6036928312638671,-1.1997197676148,-2.125,1.80772153354911,-0.5381120856720429,0.59789355197239,2013-03-12 01:00:00
2,0,0,-2,-1,-2,-1,-6,-2,0.6203296326298721,-1.4332278507110199,-1.75,1.90862703084106,-0.36608834177645505,0.9944687738767791,2013-03-12 01:30:00
-2,2,0,0,-2,-1,-2,-1,-6,1.01499742867644,-0.859097200554163,-1.25,2.3145502494313797,-0.656970337868783,0.82465632678873,2013-03-12 02:00:00
-1,-2,2,0,0,-2,-1,-2,-1,1.0074907413892,0.8981004187394179,-0.75,1.3887301496588302,-0.330373346583252,0.864829723196629,2013-03-12 02:30:00
4,-1,-2,2,0,0,-2,-1,-2,0.6089984572058629,0.8981004187394179,-0.75,1.3887301496588302,-0.330373346583252,0.864829723196629,2013-03-12 03:00:00
8,4,-1,-2,2,0,0,-2,-1,0.9078412990032041,0.9295160030897801,0.0,2.07019667802706,-0.7536654612082919,0.706081741214072,2013-03-12 03:30:00
14,8,4,-1,-2,2,0,0,-2,1.15990231339686,1.03435881484668,1.125,3.4408263127170096,-0.382300587170652,0.4660196677719621,2013-03-12 04:00:00
14,14,8,4,-1,-2,2,0,0,1.69664216016992,1.07928031826238,3.125,5.43631965842439,-0.0845935672328545,0.19940101897643,2013-03-12 04:30:00
2,14,14,8,4,-1,-2,2,0,1.78328916959384,0.502921432589043,4.875,6.44620597162171,0.11600555817022801,0.0670140531515668,2013-03-12 05:00:00
-1,2,14,14,8,4,-1,-2,2,1.6747677268133403,0.47659593329869704,5.125,6.26640703616172,0.18749056933112196,0.132724071905725,2013-03-12 05:30:00
0,-1,2,14,14,8,4,-1,-2,0.9908942789183169,0.490703804694811,4.75,6.5628826419058095,0.234105188783193,0.168789901556728,2013-03-12 06:00:00
4,0,-1,2,14,14,8,4,-1,0.92916846549325,0.5491870767712039,5.0,6.30192714288937,0.19798416915076397,0.179273860227154,2013-03-12 06:30:00
-3,4,0,-1,2,14,14,8,4,0.917960905934646,0.5049695986196641,5.625,5.85387539522812,0.145701584629398,0.136629197373628,2013-03-12 07:00:00
-2,-3,4,0,-1,2,14,14,8,1.03594643283792,0.441370694338968,4.75,6.606274074155349,-0.000171562086502255,0.18648423432745104,2013-03-12 07:30:00
2,-2,-3,4,0,-1,2,14,14,1.1710800875382399,0.827054342684478,3.5,6.84522774326339,-0.13042518746474302,0.20263304783149802,2013-03-12 08:00:00
0,2,-2,-3,4,0,-1,2,14,0.902020646089696,1.48960022930446,2.0,5.371884479132331,-0.321257622739177,0.8665633174956692,2013-03-12 08:30:00
2,0,2,-2,-3,4,0,-1,2,0.539582309127145,0.193989690447714,0.25,2.3145502494313797,-0.793165867214561,0.36292233742144303,2013-03-12 09:00:00
-3,2,0,2,-2,-3,4,0,-1,0.555403202459161,0.193989690447714,0.25,2.3145502494313797,-0.7931658672145601,0.436676633674891,2013-03-12 09:30:00
0,-3,2,0,2,-2,-3,4,0,0.606468332193109,0.163185193609885,0.0,2.56347977784662,-0.865063610935417,0.325213495901268,2013-03-12 10:00:00
0,0,-3,2,0,2,-2,-3,4,0.6014399497091619,0.163185193609885,0.0,2.56347977784662,-0.865063610935416,0.325213495901268,2013-03-12 10:30:00
0,0,0,-3,2,0,2,-2,-3,0.589767824619589,-0.0572702661240909,-0.5,2.0,-0.5606317352909029,0.631353641852571,2013-03-12 11:00:00
-3,0,0,0,-3,2,0,2,-2,0.509971173701656,-0.330844184448727,-0.125,1.7268882005338002,-0.838041428141485,0.180207782540472,2013-03-12 11:30:00
-4,-3,0,0,0,-3,2,0,2,0.66382844377518,-0.41184708353765004,-0.25,1.90862703084106,-0.8640031183475329,0.4838184207988889,2013-03-12 12:00:00
-4,-4,-3,0,0,0,-3,2,0,0.6862635163075159,-0.20655911179772898,-1.0,2.07019667802706,-0.471122373897935,0.924886018613606,2013-03-12 12:30:00
2,-4,-4,-3,0,0,0,-3,2,0.8226127456606228,0.19641855032959699,-1.5,2.26778683805536,-0.43364601490027505,0.709003134435979,2013-03-12 13:00:00
-2,2,-4,-4,-3,0,0,0,-3,1.16848633000707,0.19641855032959699,-1.5,2.26778683805536,-0.43364601490027505,0.9217661175545501,2013-03-12 13:30:00
0,-2,2,-4,-4,-3,0,0,0,0.730578365337463,0.079350437523136,-1.375,2.1998376563477797,-0.30747237126107896,0.884858216779495,2013-03-12 14:00:00
5,0,-2,2,-4,-4,-3,0,0,0.628097912413057,0.079350437523136,-1.375,2.1998376563477797,-0.30747237126107896,0.932419893680271,2013-03-12 14:30:00
-5,5,0,-2,2,-4,-4,-3,0,0.8672741793484359,0.633395761876122,-0.75,3.15096357144468,-0.202620133363707,0.769898090564628,2013-03-12 15:00:00
-1,-5,5,0,-2,2,-4,-4,-3,0.916444120738001,0.7798008442682199,-1.375,3.46152319898955,-0.44620659218581,0.612606827802588,2013-03-12 15:30:00
4,-1,-5,5,0,-2,2,-4,-4,0.565202253964691,0.6041118264248231,-1.125,3.39905449037985,-0.613711163905335,0.44653441249922604,2013-03-12 16:00:00
3,4,-1,-5,5,0,-2,2,-4,0.576215336478841,0.10804989258650201,-0.125,3.60307408432617,-1.2666429079406398,0.26065082895867997,2013-03-12 16:30:00
1,3,4,-1,-5,5,0,-2,2,0.553532057745254,-0.36809564167295,0.75,3.3700360320244105,-0.607050283693635,0.5379348293998459,2013-03-12 17:00:00
-1,1,3,4,-1,-5,5,0,-2,0.5774223613756079,-0.26739446609421996,0.625,3.33541601603158,-0.618666156911155,0.633170794665577,2013-03-12 17:30:00
-3,-1,1,3,4,-1,-5,5,0,0.554361861215877,-0.35347975664671005,0.75,3.2403703492039297,-0.623669830245057,0.542858125915842,2013-03-12 18:00:00
-1,-3,-1,1,3,4,-1,-5,5,0.652661674916462,-0.120954705903535,0.375,3.50255009141299,-0.651978323656611,0.8044912390618331,2013-03-12 18:30:00
-4,-1,-3,-1,1,3,4,-1,-5,0.910320292926773,0.040860597725044995,-0.375,2.97309362689534,0.0208993692953173,0.314921538881343,2013-03-12 19:00:00
0,-4,-1,-3,-1,1,3,4,-1,0.9538678868576249,0.276468566026143,-0.25,2.76457178290909,0.0555542777784596,0.27408545785065697,2013-03-12 19:30:00
-7,0,-4,-1,-3,-1,1,3,4,1.56943337482431,0.13862346709729,-0.125,2.74837614393871,0.0709338721398368,0.21146167159446697,2013-03-12 20:00:00
-2,-7,0,-4,-1,-3,-1,1,3,1.1088987417838603,-0.37830570252024004,-1.5,3.11677488989592,-0.7220653733974358,0.9254367107209571,2013-03-12 20:30:00
-1,-2,-7,0,-4,-1,-3,-1,1,0.6522958578896351,-0.754181182635739,-2.125,2.5319388392522995,-0.696557193464468,0.328106677327625,2013-03-12 21:00:00
-6,-1,-2,-7,0,-4,-1,-3,-1,0.48975462670992204,-1.08225100716489,-2.375,2.26384628453435,-0.8628944586755251,0.114552888261399,2013-03-12 21:30:00
-3,-6,-1,-2,-7,0,-4,-1,-3,0.551495662211216,-0.46516519932133205,-3.0,2.50713268211203,-1.1726498833733798,0.108041016785312,2013-03-12 22:00:00
-5,-3,-6,-1,-2,-7,0,-4,-1,0.509998551142538,-0.46516519932133205,-3.0,2.50713268211203,-1.1726498833733798,0.108041016785312,2013-03-12 22:30:00
-1,-5,-3,-6,-1,-2,-7,0,-4,0.49022487415095,0.0,-3.5,2.44948974278318,-1.14278815859479,0.109729932457122,2013-03-12 23:00:00
0,-1,-5,-3,-6,-1,-2,-7,0,0.554658479891229,-0.32966834242917503,-3.125,2.58774584753383,-0.8728020047794659,0.135083553962683,2013-03-12 23:30:00
-2,0,-1,-5,-3,-6,-1,-2,-7,0.6726525031257888,-0.32966834242917503,-3.125,2.58774584753383,-0.8728020047794659,0.716618718258309,2013-03-13 00:00:00
0,-2,0,-1,-5,-3,-6,-1,-2,0.6223048602337671,-0.619677335393187,-2.5,2.07019667802706,-0.31668328353363695,0.9811954217291821,2013-03-13 00:30:00
0,0,-2,0,-1,-5,-3,-6,-1,0.656505594268277,-0.6318358687285589,-2.25,2.25198325291921,-0.23868535398665197,0.9563170185761851,2013-03-13 01:00:00
0,0,0,-2,0,-1,-5,-3,-6,0.9315286016619598,-0.611536628705155,-2.125,2.3566016694748,-0.284682928988573,0.46201831545271,2013-03-13 01:30:00
0,0,0,0,-2,0,-1,-5,-3,0.787483250697988,-1.01148910792187,-1.375,1.8468119248354098,-0.18574171785667498,0.39965669669485493,2013-03-13 02:00:00
0,0,0,0,0,-2,0,-1,-5,0.8684962373468951,-1.64460733406053,-1.0,1.7728105208558402,-0.500469988326515,0.897701965783441,2013-03-13 02:30:00
3,0,0,0,0,0,-2,0,-1,0.559769879557036,-1.5643042434590102,-0.375,0.7440238091428449,-0.582091490408825,0.515639229223712,2013-03-13 03:00:00
7,3,0,0,0,0,0,-2,0,1.0721723608770102,0.866707112637718,0.125,1.35620268186054,-0.39960587859084495,0.9589363786345021,2013-03-13 03:30:00
17,7,3,0,0,0,0,0,-2,2.0896355709565704,1.36853397141245,1.0,2.7774602993176503,-0.373985332325869,0.37323463095986203,2013-03-13 04:00:00
12,17,7,3,0,0,0,0,0,3.2950715415499103,1.64793613336171,3.375,6.045954964153419,-0.16744915295948598,0.294376104312447,2013-03-13 04:30:00
2,12,17,7,3,0,0,0,0,1.67245405678253,0.9125730263480172,4.875,6.5560767885331295,0.11992804184220301,0.0762196216549093,2013-03-13 05:00:00
4,2,12,17,7,3,0,0,0,1.27080196794125,0.9189416945387671,5.125,6.37937524930369,0.16503031716606,0.158990892060771,2013-03-13 05:30:00
0,4,2,12,17,7,3,0,0,0.8595090049351161,0.8930652879068679,5.625,6.06953752062591,0.0901603593428744,0.21222796338532898,2013-03-13 06:00:00
-2,0,4,2,12,17,7,3,0,0.856082377319115,0.8930652879068679,5.625,6.06953752062591,0.0901603593428747,0.31698261610775397,2013-03-13 06:30:00
2,-2,0,4,2,12,17,7,3,0.883956461370513,0.742290138035273,5.375,6.368168608679531,0.103273651071682,0.226593462068737,2013-03-13 07:00:00
-3,2,-2,0,4,2,12,17,7,0.9370544133679621,0.7687260975845791,5.25,6.4309519401985,0.11113642873756,0.14228408645948,2013-03-13 07:30:00
3,-3,2,-2,0,4,2,12,17,1.38418437592491,0.9257126103548979,4.0,6.98978847012861,-0.21653083474124105,0.253747117419286,2013-03-13 08:00:00
-1,3,-3,2,-2,0,4,2,12,0.9151693908810559,1.08274481242375,2.25,4.62137889132052,-0.289059397310532,0.9820757518858759,2013-03-13 08:30:00
0,-1,3,-3,2,-2,0,4,2,0.5574969358930201,-0.12864996972374498,0.625,2.50356888118884,-0.7873539184024809,0.276213924919837,2013-03-13 09:00:00
1,0,-1,3,-3,2,-2,0,4,0.524242742300697,0.161461128674947,0.375,2.44584195260913,-1.0343178131291602,0.14152143769047598,2013-03-13 09:30:00
-1,1,0,-1,3,-3,2,-2,0,0.4517539514526261,0.0,0.0,2.0,-1.56062482807007,0.0262606341177954,2013-03-13 10:00:00
-2,-1,1,0,-1,3,-3,2,-2,0.4696682183138621,0.17944137135266397,-0.125,2.0310096011589898,-1.3821742790694198,0.0257482216959748,2013-03-13 10:30:00
0,-2,-1,1,0,-1,3,-3,2,0.503058132488261,0.17944137135266397,-0.125,2.0310096011589898,-1.3821742790694198,0.0931528288285439,2013-03-13 11:00:00
-5,0,-2,-1,1,0,-1,3,-3,0.5383887107704489,0.44323680010059296,-0.375,1.8468119248354098,-0.8816139518275529,0.186898711187342,2013-03-13 11:30:00
-1,-5,0,-2,-1,1,0,-1,3,1.03001182990677,-0.412946636104114,-0.625,2.32609421256197,-0.913075728145358,0.750069211394541,2013-03-13 12:00:00
-4,-1,-5,0,-2,-1,1,0,-1,0.7001275394016229,-1.1997197676148,-1.125,1.80772153354911,-0.446770968574566,0.69777247988442,2013-03-13 12:30:00
-3,-4,-1,-5,0,-2,-1,1,0,0.649265483024708,-0.619677335393187,-1.5,2.07019667802706,-0.5607917683258039,0.6886455446538771,2013-03-13 13:00:00
0,-3,-4,-1,-5,0,-2,-1,1,0.6133023867792939,-0.17944137135266397,-1.875,2.0310096011589898,-0.6479201372106109,0.563931769540829,2013-03-13 13:30:00
1,0,-3,-4,-1,-5,0,-2,-1,0.5566063880844829,-0.43301270189221897,-2.0,1.8516401995451,-0.699831038016687,0.19485064860887,2013-03-13 14:00:00
-2,1,0,-3,-4,-1,-5,0,-2,0.59603956067927,-0.251976315339485,-1.75,2.1213203435596397,-0.46786593407214394,0.6656536101714561,2013-03-13 14:30:00
0,-2,1,0,-3,-4,-1,-5,0,0.608163640559537,-0.251976315339485,-1.75,2.1213203435596397,-0.46786593407214394,0.649419596552182,2013-03-13 15:00:00
4,0,-2,1,0,-3,-4,-1,-5,0.7191949522280758,-0.251976315339485,-1.75,2.1213203435596397,-0.467865934072145,0.986567549244432,2013-03-13 15:30:00
-1,4,0,-2,1,0,-3,-4,-1,0.976983117358028,0.479015844716073,-0.625,2.50356888118884,-0.255276056373346,0.5788889737131839,2013-03-13 16:00:00
6,-1,4,0,-2,1,0,-3,-4,1.03362698313257,0.479015844716073,-0.625,2.50356888118884,-0.255276056373346,0.7176423042854201,2013-03-13 16:30:00
-1,6,-1,4,0,-2,1,0,-3,0.8487607064668492,0.6830392380739829,0.625,3.02076149339864,-0.9023831735968392,0.545833090567177,2013-03-13 17:00:00
-1,-1,6,-1,4,0,-2,1,0,0.620794891551222,0.933122144192205,0.875,2.74837614393871,-0.8088680760076429,0.16811897078451096,2013-03-13 17:30:00
-1,-1,-1,6,-1,4,0,-2,1,0.511817551271745,0.969680330795796,0.75,2.8157719063467206,-0.749590444331698,0.260858856007473,2013-03-13 18:00:00
-2,-1,-1,-1,6,-1,4,0,-2,0.538561362697169,1.1525917542023898,0.5,2.8784916685157,-0.536068029759433,0.386711622579887,2013-03-13 18:30:00
-2,-2,-1,-1,-1,6,-1,4,0,0.54626465775871,1.1525917542023898,0.5,2.8784916685157,-0.5360680297594339,0.45706932342282,2013-03-13 19:00:00
-5,-2,-2,-1,-1,-1,6,-1,4,0.619985940635718,1.18640264014847,0.25,3.0118812346154304,-0.543279273483357,0.719504452256984,2013-03-13 19:30:00
-1,-5,-2,-2,-1,-1,-1,6,-1,0.6952102365085531,1.30283148004042,-0.875,3.0908852176312593,-0.300717393830843,0.8537181502763249,2013-03-13 20:00:00
-6,-1,-5,-2,-2,-1,-1,-1,6,1.1090868200885702,1.30283148004042,-0.875,3.0908852176312593,-0.300717393830843,0.8083687256686629,2013-03-13 20:30:00
-4,-6,-1,-5,-2,-2,-1,-1,-1,0.8750981106691429,-1.0612293451411199,-2.375,1.99553072067128,-0.648551157794004,0.601941788408328,2013-03-13 21:00:00
0,-4,-6,-1,-5,-2,-2,-1,-1,0.647626773083102,-0.6031024224216639,-2.75,1.98206241793023,-0.48515463105025897,0.8120013086472149,2013-03-13 21:30:00
-6,0,-4,-6,-1,-5,-2,-2,-1,0.652355289110907,-0.428779455778302,-2.625,2.13390989232709,-0.463465815619165,0.456548734977125,2013-03-13 22:00:00
-4,-6,0,-4,-6,-1,-5,-2,-2,0.6215564476235589,0.027712812921102,-3.25,2.3145502494313797,-1.37398722795851,0.130226702836414,2013-03-13 22:30:00
-2,-4,-6,0,-4,-6,-1,-5,-2,0.49884659592632397,0.353553390593274,-3.5,2.26778683805536,-1.31474198777104,0.11161176829829199,2013-03-13 23:00:00
1,-2,-4,-6,0,-4,-6,-1,-5,0.504992781694119,0.353553390593274,-3.5,2.26778683805536,-1.31474198777104,0.140713524852694,2013-03-13 23:30:00
0,1,-2,-4,-6,0,-4,-6,-1,0.630885581963015,0.0548202444686843,-2.75,2.6592157812837596,-0.439328699388555,0.645020469631198,2013-03-14 00:00:00
-2,0,1,-2,-4,-6,0,-4,-6,0.7704251441125649,0.0140816854775511,-2.625,2.77424378370549,-0.422560660532167,0.6847035129848079,2013-03-14 00:30:00
0,-2,0,1,-2,-4,-6,0,-4,0.65849094550969,-0.234391361272946,-2.125,2.4164614034339,-0.29641623411884005,0.8839510638474519,2013-03-14 01:00:00
0,0,-2,0,1,-2,-4,-6,0,0.704827327408489,-0.744534179145685,-1.625,2.38671920665766,-0.16324078961960298,0.658330870260718,2013-03-14 01:30:00
-1,0,0,-2,0,1,-2,-4,-6,1.19335960332883,-0.744534179145685,-1.625,2.38671920665766,-0.16324078961960298,0.25687461239236803,2013-03-14 02:00:00
1,-1,0,0,-2,0,1,-2,-4,0.8154904233293441,-0.666666666666667,-1.0,1.6035674514745502,-0.307256730667073,0.753316223931351,2013-03-14 02:30:00
3,1,-1,0,0,-2,0,1,-2,0.6119852257704549,-0.316163941779212,-0.375,1.18773493916542,-1.28891728800946,0.265122853234095,2013-03-14 03:00:00
6,3,1,-1,0,0,-2,0,1,0.8892785427134808,0.382385481734424,0.25,1.4880476182856899,-0.0925891458526781,0.656469371394338,2013-03-14 03:30:00
15,6,3,1,-1,0,0,-2,0,1.43804462734312,1.05232532267185,0.875,2.5319388392522995,-0.0802498535392746,0.247201542053111,2013-03-14 04:00:00
15,15,6,3,1,-1,0,0,-2,3.68536738644999,1.4893058783638502,2.75,5.54848756741099,-0.25408685778494,0.30789699855725,2013-03-14 04:30:00
3,15,15,6,3,1,-1,0,0,1.8879008369793,0.8303009390850731,4.875,6.621124203206411,0.0838969933115359,0.0734164500682217,2013-03-14 05:00:00
2,3,15,15,6,3,1,-1,0,1.82096450557002,0.8007685976063008,5.25,6.38636941350203,0.16960712454348198,0.14343208249391298,2013-03-14 05:30:00
-2,2,3,15,15,6,3,1,-1,0.894338206550509,0.821964360161369,5.5,6.18754509363078,0.143906915288845,0.20819489263729501,2013-03-14 06:00:00
-3,-2,2,3,15,15,6,3,1,0.9181566662841859,0.7372050571173391,5.375,6.34569595417691,0.147695533144581,0.237947946448685,2013-03-14 06:30:00
-1,-3,-2,2,3,15,15,6,3,0.9785117729808169,0.5766692661921761,4.875,6.8751623357457605,0.183269839529395,0.14122435239572,2013-03-14 07:00:00
2,-1,-3,-2,2,3,15,15,6,1.05832846260743,0.651166891557039,4.375,7.1701265181107,0.20467240482851104,0.0829406222666675,2013-03-14 07:30:00
-1,2,-1,-3,-2,2,3,15,15,1.44568656786651,0.864912743869068,3.875,7.1800815753424,0.136069460064627,0.100210610414517,2013-03-14 08:00:00
3,-1,2,-1,-3,-2,2,3,15,1.05517096384033,1.66708296340096,1.875,5.71807909803883,-0.281309187429903,0.564617483587555,2013-03-14 08:30:00
1,3,-1,2,-1,-3,-2,2,3,0.873449792956828,-0.13795470646122304,0.375,2.38671920665766,-0.0739602995125158,0.7236736098317629,2013-03-14 09:00:00
-3,1,3,-1,2,-1,-3,-2,2,0.654404894840849,-0.0801848799484969,0.125,2.16712449375401,-0.241858837867233,0.9154233154062951,2013-03-14 09:30:00
1,-3,1,3,-1,2,-1,-3,-2,0.7871603029325791,0.353553390593274,-0.5,2.26778683805536,-0.183082910399612,0.8596837951986659,2013-03-14 10:00:00
-1,1,-3,1,3,-1,2,-1,-3,0.6553587367935411,-0.0811120718830596,-0.125,2.23207142742853,-0.634535309782662,0.576269244425268,2013-03-14 10:30:00
-2,-1,1,-3,1,3,-1,2,-1,0.526185866338185,-0.0628069205651878,0.125,1.9594095320493101,-0.7642810475248221,0.230608577632641,2013-03-14 11:00:00
-2,-2,-1,1,-3,1,3,-1,2,0.5809111961158772,0.0,0.0,2.07019667802706,-0.7460280023277449,0.509275437124084,2013-03-14 11:30:00
0,-2,-2,-1,1,-3,1,3,-1,0.5932167886681661,0.515432395116818,-0.5,2.0,-0.418759370063508,0.8596837951986659,2013-03-14 12:00:00
-5,0,-2,-2,-1,1,-3,1,3,0.7352294735643241,0.32251282305646806,-0.375,1.99553072067128,-0.35070863918394296,0.9683833019443641,2013-03-14 12:30:00
0,-5,0,-2,-2,-1,1,-3,1,0.7229071532268779,-0.397851026865746,-1.375,2.0658792662828,-1.19174562373269,0.236048440533411,2013-03-14 13:00:00
4,0,-5,0,-2,-2,-1,1,-3,0.613553482956357,-0.51203095036175,-1.5,1.9272482233188601,-1.0078198972328,0.134705049840078,2013-03-14 13:30:00
-6,4,0,-5,0,-2,-2,-1,1,0.7623925576623609,0.125676113511685,-0.625,2.6152028055746896,-0.25307692863646697,0.9227842320537231,2013-03-14 14:00:00
-1,-6,4,0,-5,0,-2,-2,-1,0.8524989983665021,0.196718965310525,-1.5,3.11677488989592,-0.9466403233689571,0.248398576723575,2013-03-14 14:30:00
2,-1,-6,4,0,-5,0,-2,-2,0.5387647923007589,0.196718965310525,-1.5,3.11677488989592,-0.946640323368958,0.21592493894014,2013-03-14 15:00:00
0,2,-1,-6,4,0,-5,0,-2,0.5347510587695811,-0.147810603512388,-1.0,3.33809184158512,-0.964280031385626,0.292985540352627,2013-03-14 15:30:00
4,0,2,-1,-6,4,0,-5,0,0.52698331948532,-0.38243604176131896,-0.75,3.32737562824346,-0.824426166522775,0.36036130820087703,2013-03-14 16:00:00
0,4,0,2,-1,-6,4,0,-5,0.631140676651914,-0.390007177553783,-0.25,3.73210013646089,-0.905199124355974,0.5556897902827951,2013-03-14 16:30:00
-1,0,4,0,2,-1,-6,4,0,0.5539029521172979,-0.7532628537032271,0.375,3.20434972230828,-0.660453643617028,0.402679416023305,2013-03-14 17:00:00
2,-1,0,4,0,2,-1,-6,4,0.560129467105881,-0.6160647187271229,0.25,3.2403703492039297,-0.7038845271838309,0.445806593726724,2013-03-14 17:30:00
-2,2,-1,0,4,0,2,-1,-6,0.8140203568904979,-0.7995332799901591,0.0,2.9760952365713798,-0.49693708516129403,0.9273022220914151,2013-03-14 18:00:00
-3,-2,2,-1,0,4,0,2,-1,0.6114178405157429,0.515432395116818,0.5,2.0,-0.6393785234430639,0.23525553265934698,2013-03-14 18:30:00
0,-3,-2,2,-1,0,4,0,2,0.671896288717937,0.193989690447714,0.25,2.3145502494313797,-0.515308515506988,0.951134157736025,2013-03-14 19:00:00
-6,0,-3,-2,2,-1,0,4,0,0.649892489914451,0.513604853018117,0.0,2.20389266007736,-0.355244199584366,1.0,2013-03-14 19:30:00
-4,-6,0,-3,-2,2,-1,0,4,0.973837293062385,-0.156066220808155,-0.75,3.0589447293376897,-0.8052599387832421,0.877738883690252,2013-03-14 20:00:00
-3,-4,-6,0,-3,-2,2,-1,0,0.7017294652672371,-0.24191188539736602,-1.75,2.54950975679639,-0.355634135750786,0.830791839732777,2013-03-14 20:30:00
-5,-3,-4,-6,0,-3,-2,2,-1,0.6454972243679029,0.152067338994966,-2.125,2.47487373415292,-0.28098256880023803,0.799032312588659,2013-03-14 21:00:00
-2,-5,-3,-4,-6,0,-3,-2,2,0.737726400853395,0.535524330823679,-2.625,2.6152028055746896,-0.593556222294331,0.9462732512738872,2013-03-14 21:30:00
-2,-2,-5,-3,-4,-6,0,-3,-2,0.5762894058593659,0.0534332566589198,-3.125,1.88509188862809,-0.6273067044507621,0.340052685126693,2013-03-14 22:00:00
-5,-2,-2,-5,-3,-4,-6,0,-3,0.5317683398438889,0.0534332566589198,-3.125,1.88509188862809,-0.6273067044507621,0.408723349352936,2013-03-14 22:30:00
